,year,name,college,pos,height,weight,wonderlic,40_yard,bench_press,vert_leap,broad_jump,shuttle,3_cone,40_yard_percentile,bench_press_percentile,vert_leap_percentile,broad_jump_percentile,shuttle_percentile,3_cone_percentile,avg_percentile
4999,2014,Dustin Vaughan,West Texas A&M,QB,76.88,235,,4.95,,29.0,108.0,4.43,7.25,0.240458015,,0.229437229,0.388888889,0.27027027,0.357466063,
5000,2014,Brock Vereen,Minnesota,SS,71.63,199,,4.47,25.0,34.0,116.0,4.07,6.9,0.883435583,0.929577465,0.258992806,0.253521127,0.844036697,0.663636364,0.6388666736666667
5001,2014,Jason Verrett,Texas Christian,CB,69.5,189,,4.38,,39.0,127.0,4.0,6.69,0.9,,0.824561404,0.839598997,0.828125,0.887096774,
5002,2014,Jimmie Ward,Northern Illinois,SS,70.63,193,,4.59,9.0,,,,,0.45398773,0.007042254,,,,,
5003,2014,L'Damian Washington,Missouri,WR,75.88,195,,4.46,8.0,32.0,114.0,4.35,7.19,0.692028986,0.03968254,0.104417671,0.112526539,0.146341463,0.115577889,0.2017625146666667
5004,2014,Todd Washington,Southeast Louisiana,CB,71.38,196,,4.57,13.0,,,,,0.240909091,0.300531915,,,,,
5005,2014,Todd Washington,Southeastern Louisiana,CB,71.38,196,,,13.0,,,,,,0.300531915,,,,,
5006,2014,Jaylen Watkins,Florida,CB,71.5,194,,4.41,22.0,,,,,0.838636364,0.941489362,,,,,
5007,2014,Sammy Watkins,Clemson,WR,72.75,211,,4.43,16.0,34.0,125.0,4.34,6.95,0.789855072,0.555555556,0.305220884,0.794055202,0.163414634,0.487437186,0.5159230890000001
5008,2014,Chris Watt,Notre Dame,OG,74.63,310,,5.5,29.0,,,,,0.164335664,0.724409449,,,,,
5009,2014,Brandon Watts,Georgia Tech,OLB,73.75,225,,,,,,,,,,,,,,
5010,2014,Larry Webster,Bloomsburg,DE,77.75,252,,4.58,17.0,36.5,123.0,4.44,7.29,0.979532164,0.060810811,0.838383838,0.908163265,0.429657795,0.517241379,0.6222982086666666
5011,2014,Keith Wenning,Ball State (IN),QB,74.63,218,,5.0,,28.0,99.0,4.25,7.07,0.187022901,,0.155844156,0.042735043,0.63963964,0.601809955,
5012,2014,Terrance West,Towson (MD),RB,69.25,225,,4.56,16.0,33.5,120.0,,,0.476439791,0.189274448,0.342939481,0.667647059,,,
5013,2014,Ethan Westbrooks,West Texas A&M,DE,75.5,267,,4.9,19.0,29.0,110.0,4.67,7.3,0.330409357,0.125,0.090909091,0.255102041,0.098859316,0.501915709,0.23369925233333336
5014,2014,Lavelle Westbrooks,Georgia Southern,CB,71.5,186,,4.63,15.0,36.0,121.0,4.27,6.98,0.1,0.489361702,0.501253133,0.488721805,0.228125,0.406451613,0.3689855421666666
5015,2014,Chris Whaley,Texas,DT,75.13,269,,,,,,,,,,,,,,
5016,2014,James White,Wisconsin,RB,69.13,204,,4.57,23.0,32.0,113.0,4.2,7.05,0.452879581,0.731861199,0.16426513,0.214705882,0.57312253,0.511627907,0.4414103715000001
5017,2014,Ryan White,Auburn,CB,70.38,194,,,,,,,,,,,,,,
5018,2014,James Wilder,Florida State,RB,74.63,232,,4.86,18.0,35.0,121.0,4.24,6.92,0.007853403,0.296529968,0.541786744,0.732352941,0.482213439,0.736434109,0.46619510066666664
5019,2014,Andre Williams,Boston College,RB,71.38,230,,4.56,,38.0,128.0,4.06,7.27,0.476439791,,0.876080692,0.952941176,0.932806324,0.147286822,
5020,2014,Damien Williams,Oklahoma,RB,71.25,222,,4.45,16.0,35.5,121.0,4.25,7.37,0.82460733,0.189274448,0.622478386,0.732352941,0.442687747,0.073643411,0.48084071050000005
5021,2014,Avery Williamson,Kentucky,ILB,73.0,246,,4.66,25.0,30.5,120.0,4.07,7.11,0.785714286,0.664516129,0.142857143,0.838509317,0.916030534,0.658914729,0.6677570230000001
5022,2014,Albert Wilson,Georgia State,WR,69.38,202,,4.43,10.0,37.5,123.0,4.21,7.0,0.789855072,0.091269841,0.724899598,0.673036093,0.443902439,0.40201005,0.5208288488333334
5023,2014,Kerry Wynn,Richmond (VA),DE,76.88,266,,4.97,31.0,34.0,113.0,,7.11,0.175438596,0.89527027,0.579124579,0.442176871,,0.777777778,
5024,2014,David Yankey,Stanford,OG,77.63,315,,5.48,22.0,28.5,102.0,4.86,7.81,0.188811189,0.232283465,0.56147541,0.641350211,0.333333333,0.637554585,0.43246803216666674
5025,2014,Jordan Zumwalt,UCLA,OLB,76.0,235,,4.76,,33.0,115.0,4.25,6.99,0.220125786,,0.310218978,0.374558304,0.573170732,0.730290456,
5026,2015,Ameer Abdullah,Nebraska,RB,68.75,205,,4.6,24.0,42.5,130.0,3.95,6.79,0.351598174,0.809384164,0.997326203,0.972752044,0.98540146,0.924460432,0.8401537461666666
5027,2015,Nelson Agholor,Southern California,WR,72.13,198,,4.42,12.0,,,,,0.832822086,0.2,,,,,
5028,2015,Malcolm Agnew,Southern Illinois,RB,69.13,202,,4.59,,,,,,0.383561644,,,,,,
5029,2015,Jay Ajayi,Boise State,RB,71.75,221,24.0,4.57,19.0,39.0,121.0,4.1,7.1,0.45890411,0.404692082,0.930481283,0.730245232,0.846715328,0.384892086,0.6259883535
5030,2015,Brandon Alexander,Central Florida,FS,72.0,195,,4.59,,,,,,0.384259259,,,,,,
5031,2015,D.J. Alexander,Oregon State,OLB,73.63,233,,,,,,,,,,,,,,
5032,2015,Kwon Alexander,Louisiana State,OLB,72.75,227,,4.55,24.0,36.0,121.0,4.2,7.14,0.902116402,0.562289562,0.649659864,0.755775578,0.678030303,0.478764479,0.6711060313333332
5033,2015,Mario Alford,West Virginia,WR,68.5,180,,4.43,13.0,34.0,121.0,4.07,6.64,0.792944785,0.270175439,0.302411874,0.55859375,0.829977629,0.949308756,0.6172353721666667
5034,2015,Detric Allen,East Carolina (NC),CB,73.0,200,,4.59,,,,,,0.166340509,,,,,,
5035,2015,Javorius Allen,Southern California,RB,72.5,221,12.0,4.53,11.0,35.5,121.0,4.28,6.96,0.591324201,0.017595308,0.614973262,0.730245232,0.405109489,0.654676259,0.5023206251666666
5036,2015,Jordan Allen,Arizona,DE,77.0,254,,4.83,,,,,,0.530456853,,,,,,
5037,2015,Quinton Alston,Iowa,ILB,72.75,232,,4.69,,,,,,0.721461187,,,,,,
5038,2015,Adrian Amos,Penn State,FS,72.5,218,,4.56,,35.5,122.0,4.03,7.09,0.541666667,,0.428571429,0.578947368,0.877697842,0.28057554,
5039,2015,Dres Anderson,Utah,WR,73.13,187,,4.53,13.0,,,,,0.458588957,0.270175439,,,,,
5040,2015,Henry Anderson,Stanford,DE,78.25,294,36.0,4.97,,30.0,111.0,4.19,7.2,0.157360406,,0.149206349,0.301282051,0.910394265,0.653429603,
5041,2015,Rory Anderson,South Carolina,TE,76.63,244,,4.73,,,,,,0.696113074,,,,,,
5042,2015,Zaire Anderson,Nebraska,OLB,70.75,224,,4.68,,,,,,0.510582011,,,,,,
5043,2015,David Andrews,Georgia,C,74.13,294,,5.12,,,,,,0.821192053,,,,,,
5044,2015,Stephone Anthony,Clemson,ILB,74.63,243,23.0,4.56,23.0,37.0,122.0,4.03,7.07,0.9543379,0.473053892,0.867052023,0.919075145,0.943262411,0.708029197,0.8108017613333333
5045,2015,Chi Chi Ariguzo,Northwestern,OLB,73.25,234,,4.87,,,,,,0.082010582,,,,,,
5046,2015,Thurston Armbrister,Miami (FL),OLB,73.75,241,,4.77,,,,,,0.224867725,,,,,,
5047,2015,Arik Armstead,Oregon,DT,79.13,292,26.0,5.1,24.0,34.0,117.0,4.53,7.57,0.484126984,0.183946488,0.929530201,0.986206897,0.714828897,0.646153846,0.6574655521666667
5048,2015,Cameron Artis-Payne,Auburn,RB,69.75,212,,4.53,,36.5,118.0,,7.13,0.591324201,,0.759358289,0.528610354,,0.345323741,
5049,2015,Kennard Backman,Alabama-Birmingham,TE,75.25,239,,4.76,,,,,,0.61130742,,,,,,
5050,2015,Quinn Backus,Coastal Carolina (SC),SS,69.38,216,,4.67,,,,,,0.153846154,,,,,,
5051,2015,Darryl Baldwin,Ohio State,OT,77.63,305,,,,,,,,,,,,,,
5052,2015,Neiron Ball,Florida,OLB,74.38,236,,4.68,22.0,,,,,0.510582011,0.410774411,,,,,
5053,2015,Deion Barnes,Penn State,DE,76.0,260,,4.75,,,,,,0.736040609,,,,,,
5054,2015,Tavaris Barnes,Clemson,DE,75.75,282,,4.8,22.0,,,,,0.61928934,0.311111111,,,,,
5055,2015,Austin Barron,Florida State,C,75.0,293,,5.17,,,,,,0.701986755,,,,,,
5056,2015,Jermaine Barton,Illinois State,OT,78.63,315,,5.38,,,,,,0.2421875,,,,,,
5057,2015,Houston Bates,Louisiana Tech,OLB,73.13,245,,4.77,,,,,,0.224867725,,,,,,
5058,2015,Mickey Baucus,Arizona,OT,78.5,309,,5.33,,,,,,0.359375,,,,,,
5059,2015,Will Baumann,North Carolina State,P,77.63,187,,5.14,,,,,,0.0625,,,,,,
5060,2015,DeJuan Beard,Washburn (KS),WR,73.0,195,,4.56,,,,,,0.329754601,,,,,,
5061,2015,Vic Beasley,Clemson,OLB,75.0,246,29.0,4.53,35.0,41.0,130.0,4.15,6.91,0.925925926,0.986531987,0.948979592,0.97689769,0.772727273,0.826254826,0.9062195489999999
5062,2015,Ben Beckwith,Mississippi State,OG,75.25,317,,5.24,,,,,,0.681818182,,,,,,
5063,2015,Blake Bell,Oklahoma,TE,78.25,252,,4.8,14.0,33.0,116.0,4.32,6.85,0.445229682,0.039130435,0.477678571,0.684931507,0.564102564,0.93877551,0.5249747115000001
5064,2015,Kenny Bell,Nebraska,WR,73.13,197,,4.42,7.0,41.5,129.0,4.15,6.66,0.832822086,0.014035088,0.970315399,0.919921875,0.619686801,0.926267281,0.7138414216666665
5065,2015,Mitchell Bell,Louisiana Tech,OG,74.63,348,,5.48,,,,,,0.190909091,,,,,,
5066,2015,Bill Belton,Penn State,RB,68.88,204,,4.55,,,,,,0.538812785,,,,,,
5067,2015,Bryan Bennett,Southeastern Louisiana,QB,74.25,211,,4.81,,37.0,125.0,4.2,7.13,0.586092715,,0.946721311,0.975708502,0.700854701,0.493562232,
5068,2015,Bryon Bennett,Mississippi,DT,74.0,293,,5.12,,,,,,0.417989418,,,,,,
5069,2015,Michael Bennett,Georgia,WR,73.63,202,,4.59,,,,,,0.228527607,,,,,,
5070,2015,Mike Bennett,Ohio State,DT,74.0,293,43.0,4.96,,,,,,0.830687831,,,,,,
5071,2015,Tim Bennett,Indiana,CB,69.75,186,,4.52,,,,,,0.42074364,,,,,,
5072,2015,Joe Bergeron,Texas A&M-Commerce,RB,72.13,235,,4.62,,,,,,0.280821918,,,,,,
5073,2015,Seth Betancourt,Boston College,OT,77.0,300,,5.16,,,,,,0.736979167,,,,,,
5074,2015,Brennen Beyer,Michigan,OLB,76.0,256,,4.9,,,,,,0.047619048,,,,,,
5075,2015,E.J. Bibbs,Iowa State,TE,74.0,258,,4.76,20.0,,,,,0.61130742,0.408695652,,,,,
5076,2015,Craig Bills,Brigham Young,SS,73.13,205,,4.68,,,,,,0.123076923,,,,,,
5077,2015,Angelo Blackson,Auburn,DT,76.38,318,,5.02,20.0,31.0,101.0,4.57,7.5,0.724867725,0.053511706,0.691275168,0.255172414,0.608365019,0.730769231,0.5106602105
5078,2015,Bernard Blake,Colorado State,CB,71.0,177,,4.52,,,,,,0.42074364,,,,,,
5079,2015,Brian Blechen,Utah,SS,74.25,216,,4.7,,,,,,0.082051282,,,,,,
5080,2015,Al Bond,Memphis,OG,75.75,303,,5.57,22.0,23.5,90.0,4.65,7.9,0.078787879,0.222641509,0.073359073,0.043824701,0.702040816,0.502074689,0.2704547778333333
5081,2015,TraMayne Bondurant,Arizona,FS,69.75,212,,4.54,,,,,,0.634259259,,,,,,
5082,2015,Chris Bonner,Colorado State-Pueblo,QB,78.25,237,,5.12,,,,,,0.052980132,,,,,,
5083,2015,Detrick Bonner,Virginia Tech,FS,71.75,207,,4.56,15.0,,,,,0.541666667,0.323699422,,,,,
5084,2015,Anthony Boone,Duke,QB,72.25,231,20.0,5.03,,26.5,100.0,4.62,7.47,0.162251656,,0.069672131,0.072874494,0.02991453,0.111587983,
5085,2015,Cameron Botticelli,Minnesota,DT,76.5,292,,4.98,,,,,,0.796296296,,,,,,
5086,2015,Gerald Bowman,Southern California,SS,71.13,205,,4.58,,,,,,0.497435897,,,,,,
5087,2015,Brett Boyko,Nevada Las Vegas,OG,78.63,301,,5.6,,25.0,103.0,4.75,7.91,0.054545455,,0.185328185,0.689243028,0.526530612,0.481327801,
5088,2015,Nick Boyle,Delaware,TE,76.5,268,,5.04,20.0,30.5,112.0,4.23,7.13,0.028268551,0.408695652,0.21875,0.347031963,0.779487179,0.566326531,0.391426646
5089,2015,Brandon Bridge,South Alabama,QB,76.38,229,,4.72,,33.0,110.0,4.37,7.18,0.751655629,,0.668032787,0.502024291,0.414529915,0.420600858,
5090,2015,Kyle Brindza,Notre Dame,K,72.63,236,,5.17,14.0,,,,,0.0,0.666666667,,,,,
5091,2015,Terrance Broadway,Louisiana-Lafayette,QB,72.63,223,,4.62,,,,,,0.897350993,,,,,,
5092,2015,Cariel Brooks,Adams State (CO),CB,68.75,196,,4.53,,,,,,0.385518591,,,,,,
5093,2015,Artez Brown,Arkansas State,CB,73.0,182,,4.52,,,,,,0.42074364,,,,,,
5094,2015,Da'Ron Brown,Northern Illinois,WR,72.13,205,,4.54,17.0,37.0,120.0,4.11,7.04,0.415644172,0.659649123,0.662337662,0.462890625,0.713646532,0.33640553,0.541762274
5095,2015,Dominique Brown,Louisville,RB,73.88,234,,4.62,17.0,,,,,0.280821918,0.237536657,,,,,
5096,2015,Jamon Brown,Louisville,OT,75.63,323,,5.44,,,,,,0.145833333,,,,,,
5097,2015,Leon Brown,Alabama,OG,77.75,346,,5.67,,,,,,0.036363636,,,,,,
5098,2015,Malcolm Brown,Texas,RB,71.38,224,,4.62,19.0,34.5,117.0,4.15,6.86,0.280821918,0.404692082,0.486631016,0.463215259,0.711678832,0.841726619,0.5314609543333334
5099,2015,Malcom Brown,Texas,DT,74.38,319,19.0,5.05,26.0,29.5,98.0,4.59,7.84,0.642857143,0.324414716,0.469798658,0.1,0.585551331,0.292307692,0.4024882566666667
5100,2015,Trent Brown,Florida,OT,80.5,355,,5.29,20.0,23.5,97.0,4.78,8.23,0.450520833,0.111111111,0.064308682,0.213333333,0.413194444,0.123674912,0.22935721916666665
5101,2015,Serderius Bryant,Mississippi,SS,69.0,228,,4.64,,,,,,0.261538462,,,,,,
5102,2015,Quayshawne Buckley,Idaho,DT,74.38,302,,5.26,,,,,,0.158730159,,,,,,
5103,2015,Betim Bujari,Rutgers,C,75.5,298,,5.27,,,,,,0.397350993,,,,,,
5104,2015,Malcolm Bunche,UCLA,OG,77.88,320,,5.24,,,,,,0.681818182,,,,,,
5105,2015,Blair Burns,Wyoming,CB,69.25,186,,4.55,,,,,,0.299412916,,,,,,
5106,2015,Clay Burton,Florida,TE,75.75,248,,4.76,,,,,,0.61130742,,,,,,
5107,2015,Michael Burton,Rutgers,FB,71.25,242,,4.74,25.0,33.0,115.0,4.34,7.2,0.534482759,0.688888889,0.553191489,0.655913978,0.554216867,0.614457831,0.6001919688333334
5108,2015,Damiere Byrd,South Carolina,WR,69.25,162,,4.39,,,,,,0.901840491,,,,,,
5109,2015,Bryce Callahan,Rice (TX),CB,69.13,184,,4.49,,,,,,0.577299413,,,,,,
5110,2015,Jesse Callier,Washington,RB,70.25,202,,4.53,,,,,,0.591324201,,,,,,
5111,2015,Ibraheim Campbell,Northwestern,SS,71.38,208,26.0,4.59,23.0,,,,,0.456410256,0.823129252,,,,,
5112,2015,A.J. Cann,South Carolina,OG,74.75,313,,5.18,26.0,,,,,0.790909091,0.524528302,,,,,
5113,2015,Nordly Capi,Akron,DE,73.88,252,,4.86,,,,,,0.426395939,,,,,,
5114,2015,Shane Carden,East Carolina (NC),QB,73.88,218,25.0,4.94,,29.5,104.0,4.45,7.17,0.284768212,,0.278688525,0.198380567,0.235042735,0.43776824,
5115,2015,Joe Cardona,Navy,LS,73.63,242,,4.91,30.0,33.0,,,,0.818181818,1.0,1.0,,,,
5116,2015,Alex Carter,Stanford,CB,72.13,196,30.0,4.51,17.0,40.0,121.0,4.07,7.05,0.47553816,0.685785536,0.890951276,0.476851852,0.677142857,0.309734513,0.5860006990000001
5117,2015,DeAndre Carter,Sacramento State (CA),WR,68.5,186,,4.48,,,,,,0.651840491,,,,,,
5118,2015,Sam Carter,Texas Christian,SS,71.75,216,,4.63,,,,,,0.297435897,,,,,,
5119,2015,Tevin Carter,Utah,FS,73.0,215,,4.54,19.0,,,,,0.634259259,0.687861272,,,,,
5120,2015,James Castleman,Oklahoma State,DT,74.5,311,,5.12,,,,,,0.417989418,,,,,,
5121,2015,B.J. Catalon,Texas Christian,RB,67.38,186,,4.57,,36.0,114.0,4.15,6.9,0.45890411,,0.684491979,0.258855586,0.711678832,0.758992806,
5122,2015,Rakeem Cato,Marshall (WV),QB,72.13,171,,4.7,,,,,,0.784768212,,,,,,
5123,2015,Donald Celiscar,Western Michigan,CB,70.88,194,,4.62,,,120.0,,,0.111545988,,,0.388888889,,,
5124,2015,Tyson Chandler,North Carolina State,OT,77.75,354,,5.42,,,,,,0.166666667,,,,,,
5125,2015,Anthony Chickillo,Miami (FL),DE,75.13,267,,4.79,27.0,34.5,114.0,4.25,7.17,0.64213198,0.755555556,0.657142857,0.496794872,0.817204301,0.714801444,0.6806051683333334
5126,2015,Jawon Chisholm,Akron,RB,72.75,202,,4.63,,,,,,0.257990868,,,,,,
5127,2015,Gerald Christian,Louisville,TE,75.0,244,,4.87,28.0,,,4.7,7.62,0.268551237,0.943478261,,,0.01025641,0.035714286,
5128,2015,Kyle Christy,Florida,P,74.25,202,,4.93,,,,,,0.5,,,,,,
5129,2015,Tyler Cierski,Maryland,FB,71.0,260,,4.74,,,,,,0.534482759,,,,,,
5130,2015,Imoan Claiborne,Northwestern State (LA),CB,69.88,189,,4.53,,,,,,0.385518591,,,,,,
5131,2015,Ace Clark,Western Carolina,SS,74.0,217,,4.68,,,,,,0.123076923,,,,,,
5132,2015,Frank Clark,Michigan,DE,74.88,271,,4.79,19.0,38.5,118.0,4.05,7.08,0.64213198,0.123809524,0.933333333,0.717948718,0.985663082,0.819494585,0.7037302036666667
5133,2015,Marquez Clark,Central Oklahoma,WR,70.25,190,,4.58,,,,,,0.260736196,,,,,,
5134,2015,Blaine Clausell,Mississippi State,OT,78.13,329,,5.37,,,,,,0.265625,,,,,,
5135,2015,Kaelin Clay,Utah,WR,69.63,195,,4.51,10.0,33.0,113.0,4.26,6.97,0.539877301,0.087719298,0.168831169,0.09375,0.324384787,0.458525346,0.2788479835
5136,2015,Cameron Clear,Texas A&M,OT,77.38,277,,4.98,,32.0,108.0,4.48,7.52,0.9375,,0.861736334,0.806666667,0.934027778,0.855123675,
5137,2015,T.J. Clemmings,Pittsburgh,OT,76.75,309,,5.14,22.0,32.5,111.0,4.54,7.68,0.768229167,0.254901961,0.893890675,0.91,0.847222222,0.685512367,0.7266260653333334
5138,2015,Cameron Clemmons,Western Kentucky,OT,78.25,300,,5.28,,,,,,0.473958333,,,,,,
5139,2015,Reshard Cliett,South Florida,OLB,74.13,221,,4.67,,,,,,0.53968254,,,,,,
5140,2015,Sammie Coates,Auburn,WR,73.38,212,14.0,4.43,23.0,41.0,131.0,4.06,6.98,0.792944785,0.947368421,0.948051948,0.96484375,0.861297539,0.444700461,0.8265344840000001
5141,2015,David Cobb,Minnesota,RB,70.88,229,,4.59,17.0,38.5,121.0,,,0.383561644,0.237536657,0.909090909,0.730245232,,,
5142,2015,Takoby Cofield,Duke,OT,76.25,310,,5.19,23.0,30.0,101.0,4.79,8.09,0.669270833,0.326797386,0.70096463,0.453333333,0.399305556,0.204946996,0.4591031223333333
5143,2015,Justin Coleman,Tennessee,CB,70.63,185,,4.53,20.0,37.5,124.0,3.98,6.61,0.385518591,0.890274314,0.675174014,0.680555556,0.865714286,0.95280236,0.7416731868333333
5144,2015,Tevin Coleman,Indiana,RB,71.38,206,,4.59,22.0,,,,,0.383561644,0.683284457,,,,,
5145,2015,Henry Coley,Virginia,ILB,73.13,239,,4.95,,,,,,0.068493151,,,,,,
5146,2015,Jalen Collins,Louisiana State,CB,73.5,203,28.0,4.48,,36.0,124.0,4.27,6.77,0.634050881,,0.494199536,0.680555556,0.222857143,0.784660767,
5147,2015,Landon Collins,Alabama,SS,72.0,228,17.0,4.53,,35.0,120.0,4.33,7.38,0.717948718,,0.386206897,0.510067114,0.184210526,0.051724138,
5148,2015,La`el Collins,Louisiana State,OT,76.5,305,12.0,5.12,21.0,27.0,108.0,4.63,7.7,0.7890625,0.179738562,0.308681672,0.806666667,0.704861111,0.660777385,0.5749646495
5149,2015,Austin Collinsworth,Notre Dame,SS,73.0,205,,4.62,,,,,,0.338461538,,,,,,
5150,2015,Chris Conley,Georgia,WR,73.88,213,,4.35,18.0,45.0,139.0,4.3,7.06,0.941717791,0.726315789,0.998144712,1.0,0.250559284,0.304147465,0.7034808401666667
5151,2015,Brey Cook,Arkansas,OT,77.38,317,,5.29,,,,,,0.450520833,,,,,,
5152,2015,Kenny Cook,Gardner-Webb (NC),WR,75.38,215,,4.56,,,,,,0.329754601,,,,,,
5153,2015,Amari Cooper,Alabama,WR,72.88,211,21.0,4.42,,33.0,120.0,3.98,6.71,0.832822086,,0.168831169,0.462890625,0.928411633,0.870967742,
5154,2015,Corey Cooper,Nebraska,SS,72.63,209,,4.62,,,,,,0.338461538,,,,,,
5155,2015,Xavier Cooper,Washington State,DT,74.88,293,,4.86,29.0,29.0,110.0,4.37,7.23,0.947089947,0.575250836,0.412751678,0.810344828,0.920152091,0.942307692,0.7679828453333334
5156,2015,Christian Covington,Rice (TX),DT,74.38,289,,5.09,,,,,,0.523809524,,,,,,
5157,2015,Justin Cox,Mississippi State,CB,72.63,191,,4.36,15.0,38.0,129.0,4.07,7.05,0.960861057,0.478802993,0.73549884,0.916666667,0.677142857,0.309734513,0.6797844878333335
5158,2015,Corey Crawford,Clemson,DE,77.25,283,,5.01,,33.0,110.0,4.65,7.64,0.101522843,,0.450793651,0.246794872,0.111111111,0.140794224,
5159,2015,Tony Creecy,North Carolina State,RB,70.38,215,,4.56,,,,,,0.488584475,,,,,,
5160,2015,Rob Crisp,North Carolina State,OT,78.63,301,,5.26,26.0,32.5,107.0,4.6,8.07,0.5234375,0.568627451,0.893890675,0.773333333,0.746527778,0.22614841,0.6219941911666667
5161,2015,John Crockett,North Dakota State,RB,71.75,217,,4.62,15.0,40.0,125.0,4.25,7.15,0.280821918,0.099706745,0.941176471,0.899182561,0.445255474,0.302158273,0.494716907
5162,2015,Jamison Crowder,Duke,WR,68.38,185,,4.56,10.0,37.0,115.0,4.32,7.17,0.329754601,0.087719298,0.662337662,0.14453125,0.210290828,0.1359447,0.26176305650000004
5163,2015,Antwan Crutcher,Ohio,DT,73.0,297,,5.18,,,,,,0.291005291,,,,,,
5164,2015,Yannik Cudjoe-Virgil,Maryland,OLB,74.13,248,,4.74,25.0,,,,,0.32010582,0.65993266,,,,,
5165,2015,Robertson Daniel,Brigham Young,CB,72.88,198,,4.56,,,,,,0.264187867,,,,,,
5166,2015,DaVaris Daniels,Notre Dame,WR,73.5,201,,4.62,13.0,37.0,122.0,,,0.13803681,0.270175439,0.662337662,0.609375,,,
5167,2015,Ronald Darby,Florida State,CB,70.63,193,17.0,4.38,12.0,41.5,129.0,4.14,6.94,0.908023483,0.226932668,0.960556845,0.916666667,0.542857143,0.483775811,0.6731354361666666
5168,2015,Erick Dargan,Oregon,SS,71.13,217,,4.62,,,,,,0.338461538,,,,,,
5169,2015,Aaron Davis,Colorado State,OLB,71.63,225,,4.95,16.0,29.0,107.0,4.37,7.38,0.023809524,0.050505051,0.027210884,0.03630363,0.276515152,0.127413127,0.09029289466666666
5170,2015,Andre Davis,South Florida,WR,72.88,207,,4.55,,,,,,0.378834356,,,,,,
5171,2015,Carl Davis,Iowa,DT,76.63,320,,5.07,,33.0,103.0,4.47,7.91,0.587301587,,0.848993289,0.351724138,0.80608365,0.234615385,
5172,2015,Devante Davis,Nevada Las Vegas,WR,74.88,220,,4.57,16.0,35.5,115.0,4.12,7.25,0.299079755,0.557894737,0.463821892,0.14453125,0.697986577,0.096774194,0.3766814008333333
5173,2015,Dyshawn Davis,Syracuse,OLB,74.0,222,,4.72,,,,,,0.375661376,,,,,,
5174,2015,Geremy Davis,Connecticut,WR,74.38,216,,4.58,23.0,36.5,124.0,4.18,6.86,0.260736196,0.947368421,0.593692022,0.759765625,0.530201342,0.679723502,0.6285811846666666
5175,2015,Kalon Davis,Clemson,OG,77.0,340,,5.46,,,,,,0.224242424,,,,,,
5176,2015,Mike Davis,South Carolina,RB,69.13,217,,4.61,17.0,34.0,116.0,4.18,7.0,0.317351598,0.237536657,0.398395722,0.40599455,0.638686131,0.571942446,0.4283178506666667
5177,2015,Titus Davis,Central Michigan,WR,72.75,196,,4.51,,32.5,119.0,4.28,7.14,0.539877301,,0.12987013,0.400390625,0.288590604,0.179723502,
5178,2015,Tyeler Davison,Frenso State (CA),DT,73.63,316,,5.18,32.0,33.0,105.0,4.46,7.53,0.291005291,0.775919732,0.848993289,0.482758621,0.817490494,0.692307692,0.6514125198333333
5179,2015,Lamar Dawson,Southern California,ILB,73.0,230,,4.78,,,,,,0.447488584,,,,,,
5180,2015,Paul Dawson,Texas Christian,ILB,72.13,235,20.0,4.93,21.0,28.0,109.0,4.49,,0.086757991,0.317365269,0.046242775,0.121387283,0.106382979,,
5181,2015,Dillon Day,Mississippi State,C,75.38,305,,5.26,,,,,,0.450331126,,,,,,
5182,2015,Synjyn Days,Georgia Tech,RB,72.63,232,,4.67,,,,,,0.166666667,,,,,,
5183,2015,Andre Debose,Florida,WR,71.63,190,,4.49,,,,,,0.625766871,,,,,,
5184,2015,Ryan Delaire,Towson (MD),DE,76.13,254,,4.97,23.0,,,,,0.157360406,0.40952381,,,,,
5185,2015,Trey DePriest,Alabama,ILB,72.38,254,,4.92,,,,,,0.105022831,,,,,,
5186,2015,A.J. Derby,Arkansas,TE,75.75,255,,4.73,15.0,,,,,0.696113074,0.065217391,,,,,
5187,2015,Travis Dickson,Louisiana State,TE,75.0,237,,4.74,,,,,,0.681978799,,,,,,
5188,2015,Xzavier Dickson,Alabama,OLB,75.5,260,,4.74,19.0,29.5,100.0,4.53,7.56,0.32010582,0.171717172,0.037414966,0.0,0.053030303,0.05019305,0.1054102185
5189,2015,Miles Dieffenbach,Penn State,OG,76.13,305,,5.29,,,,,,0.566666667,,,,,,
5190,2015,Jarrett Dieudonne,Wagner (NY),FS,71.88,190,,4.62,,,,,,0.277777778,,,,,,
5191,2015,Quandre Diggs,Texas,CB,69.13,196,,4.56,17.0,35.5,113.0,4.15,7.22,0.264187867,0.685785536,0.408352668,0.050925926,0.5,0.10619469,0.33590778116666664
5192,2015,Stefon Diggs,Maryland,WR,72.0,195,,4.46,,35.0,115.0,4.32,7.03,0.697852761,,0.413729128,0.14453125,0.210290828,0.350230415,
5193,2015,Reese Dismukes,Auburn,C,74.75,296,,5.31,23.0,27.5,107.0,4.7,8.14,0.324503311,0.239669421,0.432432432,0.846846847,0.281818182,0.100917431,0.3710312706666667
5194,2015,Larry Dixon,Army,FB,69.63,237,,4.78,,,,,,0.413793103,,,,,,
5195,2015,Travell Dixon,Washington,CB,72.5,198,,4.52,,,,,,0.42074364,,,,,,
5196,2015,Michael Doctor,Oregon State,OLB,71.13,221,,4.64,,,,,,0.666666667,,,,,,
